patient,exercise,rep,step_index,step_name,chosen_overlay_keys,mae_Right_Shoulder,mae_Left_Shoulder,mae_Right_Elbow,mae_Left_Elbow,mae_Right_Wrist,mae_Left_Wrist
TOLFB16,HorizontalPumping,1,1,HorizontalPumping_S1,,0.015989477161714078,0.00416583272573371,0.03331720144787691,0.011397824046807205,0.06909953582628103,0.09661918588828994
TOLFB16,HorizontalPumping,1,2,HorizontalPumping_S2,LWrist,0.02577594477754973,0.011930540562375627,0.09318247948616293,0.09533399590660445,0.18190846860175372,0.20610562935832707
TOLFB16,HorizontalPumping,1,3,HorizontalPumping_S3,,0.01499467109533579,0.008807332890547272,0.04047861962941543,0.04697586916393035,0.11558065029499996,0.10543531724639303
TOLFB16,HorizontalPumping,1,4,HorizontalPumping_S4,,0.005775181803482583,0.004938440918407958,0.08437453125441544,0.06999534202599503,0.1777599596121891,0.10222175614713933
TOLFB16,HorizontalPumping,1,5,HorizontalPumping_S5,RWrist,0.020220947500183797,0.016988542856617647,0.09823199743878677,0.07815840994203432,0.23358868726644602,0.12090558047107842
TOLFB16,HorizontalPumping,2,1,HorizontalPumping_S1,RWrist,0.027609956821890543,0.015945291065733794,0.09256896465963933,0.07970293960118158,0.20758429212195273,0.17813959876536065
TOLFB16,HorizontalPumping,2,2,HorizontalPumping_S2,,0.02447261370976367,0.011894812316106961,0.0780901031187189,0.030565567399191546,0.15481883312189054,0.06185579368364426
TOLFB16,HorizontalPumping,2,3,HorizontalPumping_S3,RElbow,0.005606385684203976,0.005282535414552247,0.2105832366848259,0.12288600323451497,0.1373740021866294,0.09902367470287315
TOLFB16,HorizontalPumping,2,4,HorizontalPumping_S4,,0.019614821441480083,0.006793202075746274,0.10901649594945274,0.06389109951822139,0.19110419426578357,0.08955193083333332
TOLFB16,HorizontalPumping,2,5,HorizontalPumping_S5,LElbow+LWrist+RElbow+RWrist,0.015923036592734065,0.017030213432034612,0.24457573478941969,0.22386857211873584,0.5121603909847133,0.5293923818043784
