patient,exercise,rep,step_index,step_name,chosen_overlay_keys,mae_Right_Shoulder,mae_Left_Shoulder,mae_Right_Elbow,mae_Left_Elbow,mae_Right_Wrist,mae_Left_Wrist
TOLFB06,ClaspAndSpread,1,1,ClaspandSpread_S1,,0.02470590126980907,0.022786792971535928,0.061495032732451785,0.08116900449724909,0.14030168676149504,0.13992683861169927
TOLFB06,ClaspAndSpread,1,2,ClaspandSpread_S2,LElbow+LWrist+RElbow+RWrist,0.024301132984915614,0.02480684553064346,0.20683633066023205,0.23420331856582277,0.22209018635174577,0.21022553266370253
TOLFB06,ClaspAndSpread,1,3,ClaspandSpread_S3,,0.028466537748259507,0.012222146366666652,0.12437057526165611,0.06571034248982069,0.0666689565109177,0.1700303623279008
TOLFB06,ClaspAndSpread,1,4,ClaspandSpread_S4,,0.023382813772837567,0.014815632754061161,0.11872672596967301,0.028213786649367086,0.024955618610337557,0.06835041512642406
TOLFB06,ClaspAndSpread,1,5,ClaspandSpread_S5,LElbow+LWrist+RElbow+RWrist,0.044489429956856535,0.021698242203533773,0.3695836819492616,0.2391138464413502,0.5049561500296941,0.4181182373040611
TOLFB06,ClaspAndSpread,2,1,ClaspandSpread_S1,LWrist+RWrist,0.026440982721993668,0.026214171268934598,0.13713237324661287,0.1532051819954852,0.30114587814321725,0.28940171767188816
TOLFB06,ClaspAndSpread,2,2,ClaspandSpread_S2,,0.02249288434103377,0.015682761910917713,0.1567484263775316,0.15977777898322784,0.14857871575938822,0.1301800348339135
TOLFB06,ClaspAndSpread,2,3,ClaspandSpread_S3,,0.01905907907004222,0.015650503226740477,0.07494132387790084,0.04478208542289027,0.038747698018037985,0.06447237743117089
TOLFB06,ClaspAndSpread,2,4,ClaspandSpread_S4,LElbow+RElbow+RWrist,0.02477247400928271,0.02072372576740508,0.306984999729905,0.21454616447658226,0.21001821601249998,0.19079106755416664
TOLFB06,ClaspAndSpread,2,5,ClaspandSpread_S5,LWrist+RWrist,0.03403016584115645,0.03143062766891985,0.12068265511873816,0.09998875317960873,0.37489543352238697,0.3386703388118671
